,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
30,"(41.40836, 2.137831)","(41.40945270670989, 2.1373637839609043)",11.5,127.3,11.069565217391304,116.708,123.375,0.05237234734402617,5.237234734402617,0.052324542605330086,0,0
31,"(41.40945270670989, 2.1373637839609043)","(41.410277, 2.137234)",14.4,102.6,7.124999999999999,123.375,128.401,0.04898636429398148,4.898636429398148,0.04894723701083455,1,0
32,"(41.410277, 2.137234)","(41.41210058517856, 2.1381901848073546)",33.7,243.2,7.216617210682491,128.401,137.706,0.038260660673442644,3.8260660673442644,0.038242007405916156,0,0
33,"(41.41210058517856, 2.1381901848073546)","(41.41449581491972, 2.1382620127469254)",37.9,294.7,7.775725593667546,137.706,152.142,0.04898542463071556,4.898542463071556,0.048946299597003605,1,0
34,"(41.41449581491972, 2.1382620127469254)","(41.416038, 2.137274)",344.4,2988.4,8.677119628339142,152.142,169.488,0.005804446627218997,0.5804446627218997,0.005804381441504135,1,0
35,"(41.416038, 2.137274)","(41.416129, 2.136631)",162.6,1081.3,6.650061500615006,169.488,173.864,0.004046972922675541,0.40469729226755413,0.004046950829132184,0,0
36,"(41.416129, 2.136631)","(41.41521915933849, 2.1344332381069293)",36.1,212.5,5.8864265927977835,173.864,170.952,-0.013703541475183824,-1.3703541475183825,-0.013702683789281148,0,1
37,"(41.41521915933849, 2.1344332381069293)","(41.414506, 2.133892)",26.5,120.5,4.547169811320755,170.952,165.045,-0.04902072764036566,-4.902072764036566,-0.048981518036559375,1,0
38,"(41.414506, 2.133892)","(41.41295204046815, 2.1349152391219537)",38.5,192.7,5.0051948051948045,165.045,151.749,-0.06899847041527472,-6.899847041527472,-0.06888928640938959,0,0
39,"(41.41295204046815, 2.1349152391219537)","(41.410758877792695, 2.136529033600698)",42.3,278.7,6.588652482269504,151.749,132.522,-0.06898812251917384,-6.898812251917384,-0.0688789875366948,1,0
40,"(41.410758877792695, 2.136529033600698)","(41.410361, 2.136833)",43.2,161.6,3.7407407407407405,132.522,128.932,-0.02221532387308555,-2.221532387308555,-0.022211670381436774,1,0
41,"(41.410361, 2.136833)","(41.409236423315356, 2.1372634051624217)",28.3,151.4,5.34982332155477,128.932,122.429,-0.042952483364896384,-4.295248336489639,-0.04292609799389106,0,0
42,"(41.409236423315356, 2.1372634051624217)","(41.407286, 2.13837)",122.0,575.9,4.720491803278688,122.429,110.033,-0.021524576702803493,-2.152457670280349,-0.02152125346132522,1,0
43,"(41.407286, 2.13837)","(41.40543969912909, 2.139226496544503)",20.6,218.1,10.587378640776699,110.033,99.862,-0.04663456038344294,-4.663456038344294,-0.04660079775736722,0,0
