,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
16,"(41.397081, 2.159061)","(41.39835644858191, 2.157307369847146)",22.0,209.4,9.518181818181818,46.893,52.619,0.02734478474118762,2.7344784741187618,0.027337972225904835,0,0
17,"(41.39835644858191, 2.157307369847146)","(41.398845, 2.156644)",371.2,1784.4,4.807112068965518,52.619,54.79,0.0012166562622316587,0.12166562622316587,0.0012166556619127166,1,0
18,"(41.398845, 2.156644)","(41.40027888481943, 2.155028718851668)",32.8,211.7,6.454268292682927,54.79,59.477,0.022139821798102047,2.2139821798102046,0.022136205423531414,0,0
19,"(41.40027888481943, 2.155028718851668)","(41.401808844866274, 2.1532740974486053)",32.5,225.9,6.950769230769231,59.477,65.068,0.02474988757534964,2.4749887575349643,0.024744835860139425,1,0
20,"(41.401808844866274, 2.1532740974486053)","(41.40347389995333, 2.152181294763882)",30.1,209.0,6.943521594684385,65.068,71.554,0.031033493115000747,3.1033493115000748,0.031023536312867396,1,0
21,"(41.40347389995333, 2.152181294763882)","(41.40617556695725, 2.1500790408951804)",57.4,349.5,6.088850174216028,71.554,80.533,0.025690976471689466,2.5690976471689466,0.025685326469201988,1,0
22,"(41.40617556695725, 2.1500790408951804)","(41.40696, 2.149904)",27.6,126.6,4.58695652173913,80.533,86.16,0.044447128994958285,4.444712899495828,0.04441789450474384,1,0
23,"(41.40696, 2.149904)","(41.407329, 2.149954)",81.7,373.7,4.574051407588739,86.16,89.008,0.0076210852896813125,0.7621085289681312,0.007620937748221216,0,0
24,"(41.407329, 2.149954)","(41.408789, 2.14866)",31.7,196.9,6.211356466876972,89.008,88.898,-0.0005586623176818817,-0.05586623176818817,-0.0005586622595617219,0,0
25,"(41.408789, 2.14866)","(41.40925437505612, 2.1477119860036873)",24.4,101.7,4.168032786885246,88.898,91.451,0.025103183622557153,2.5103183622557155,0.025097912525790224,0,0
26,"(41.40925437505612, 2.1477119860036873)","(41.410701, 2.145869)",53.5,223.0,4.168224299065421,91.451,107.782,0.07323318960420754,7.323318960420753,0.07310269030150607,1,0
27,"(41.410701, 2.145869)","(41.41141482853023, 2.144566471252256)",16.2,140.3,8.660493827160495,107.782,116.453,0.061803316101378736,6.180331610137873,0.06172480693982726,0,0
28,"(41.41141482853023, 2.144566471252256)","(41.41160912674851, 2.142435665897322)",16.2,179.8,11.098765432098766,116.453,125.697,0.05141265665463796,5.141265665463797,0.05136742933363123,1,0
29,"(41.41160912674851, 2.142435665897322)","(41.412422, 2.139928)",106.3,978.1,9.201317027281279,125.697,135.371,0.009890607914399569,0.989060791439957,0.009890285419973293,1,0
30,"(41.412422, 2.139928)","(41.41174745989141, 2.1389290436143336)",15.7,117.0,7.452229299363058,135.371,134.152,-0.010418883755675748,-1.0418883755675747,-0.010418506779384093,0,0
31,"(41.41174745989141, 2.1389290436143336)","(41.41210058517856, 2.1381901848073546)",17.6,151.7,8.61931818181818,134.152,137.706,0.023427823694740856,2.3427823694740857,0.0234235388844517,1,0
32,"(41.41210058517856, 2.1381901848073546)","(41.41449581491972, 2.1382620127469254)",37.9,294.7,7.775725593667546,137.706,152.142,0.04898542463071556,4.898542463071556,0.048946299597003605,1,0
33,"(41.41449581491972, 2.1382620127469254)","(41.416211046958324, 2.13822604754505)",38.7,228.4,5.901808785529716,152.142,166.914,0.06467602090117393,6.467602090117393,0.0645860668931811,1,0
34,"(41.416211046958324, 2.13822604754505)","(41.418432288161505, 2.1394147032240336)",32.7,268.2,8.20183486238532,166.914,-32767.0,-122.79610015846384,-12279.610015846385,-1.562652925712793,1,0
35,"(41.418432288161505, 2.1394147032240336)","(41.420455, 2.14029)",21.3,236.6,11.107981220657276,-32767.0,167.674,139.19981310756552,13919.981310756551,1.5636125326839891,1,0
36,"(41.420455, 2.14029)","(41.42263436338534, 2.14143350786352)",41.5,260.5,6.27710843373494,167.674,165.106,-0.009857939209452975,-0.9857939209452975,-0.009857619899959563,0,1
37,"(41.42263436338534, 2.14143350786352)","(41.42438190515082, 2.1432611091947766)",50.4,307.6,6.103174603174604,165.106,157.615,-0.024353047186128494,-2.4353047186128496,-0.024348234537294667,1,0
38,"(41.42438190515082, 2.1432611091947766)","(41.424438, 2.144576)",12.2,110.4,9.049180327868854,157.615,-32767.0,-298.2301927649456,-29823.019276494564,-1.5674432248069263,1,0
39,"(41.424438, 2.144576)","(41.424279, 2.145755)",12.8,103.1,8.054687499999998,-32767.0,134.182,319.1191425193987,31911.914251939867,1.5676627111837467,0,0
40,"(41.424279, 2.145755)","(41.42470945352467, 2.147839689611664)",29.6,191.7,6.476351351351351,134.182,122.786,-0.05944707210821352,-5.944707210821352,-0.059377192472349245,0,0
41,"(41.42470945352467, 2.147839689611664)","(41.426859130694645, 2.14794726829926)",66.1,306.5,4.636913767019667,122.786,129.266,0.021141935911691986,2.1141935911691987,0.02113878673847001,1,0
42,"(41.426859130694645, 2.14794726829926)","(41.42713429410513, 2.1449042375610383)",24.0,267.1,11.129166666666668,129.266,-32767.0,-123.16085969674278,-12316.085969674277,-1.5626770425668808,1,0
43,"(41.42713429410513, 2.1449042375610383)","(41.427394, 2.143725)",14.3,102.6,7.174825174825174,-32767.0,152.33,320.8511513157895,32085.115131578947,1.567679626861119,1,0
44,"(41.427394, 2.143725)","(41.426892430914, 2.1429924537910474)",27.0,106.8,3.9555555555555553,152.33,154.741,0.022574864076764397,2.25748640767644,0.022571030347770547,0,0
45,"(41.426892430914, 2.1429924537910474)","(41.42432805509249, 2.1417203986553024)",37.6,304.6,8.101063829787234,154.741,163.221,0.02783977586191419,2.783977586191419,0.027832586769727496,1,0
46,"(41.42432805509249, 2.1417203986553024)","(41.421576117001585, 2.140500771733504)",31.8,323.2,10.163522012578616,163.221,168.656,0.01681625252903098,1.681625252903098,0.016814667662376628,1,0
47,"(41.421576117001585, 2.140500771733504)","(41.418622960158665, 2.139061678320507)",40.8,350.3,8.58578431372549,168.656,162.785,-0.01675992634103804,-1.675992634103804,-0.016758357344895447,1,0
48,"(41.418622960158665, 2.139061678320507)","(41.417728, 2.13866)",9.5,105.1,11.063157894736841,162.785,162.323,-0.0043958669384812086,-0.4395866938481209,-0.004395838624083757,1,0
49,"(41.417728, 2.13866)","(41.416354, 2.137095)",184.4,964.5,5.230477223427331,162.323,171.662,0.009682741852360356,0.9682741852360356,0.009682439265980062,0,0
50,"(41.416354, 2.137095)","(41.415564, 2.136071)",26.2,132.2,5.045801526717557,171.662,172.214,0.004175506453290469,0.4175506453290469,0.004175482187095655,0,0
51,"(41.415564, 2.136071)","(41.41464420488459, 2.1367042102739906)",14.9,121.0,8.120805369127517,172.214,161.047,-0.09228931773792613,-9.228931773792613,-0.09202862950461423,0,0
52,"(41.41464420488459, 2.1367042102739906)","(41.414112, 2.137727)",18.8,103.3,5.49468085106383,161.047,151.197,-0.09535325115901803,-9.535325115901804,-0.09506582591345662,1,0
53,"(41.414112, 2.137727)","(41.41342827872552, 2.138571029043711)",13.4,104.0,7.7611940298507465,151.197,144.269,-0.06661547147310697,-6.661547147310697,-0.06651719493652579,0,0
54,"(41.41342827872552, 2.138571029043711)","(41.412338, 2.140041)",15.7,172.4,10.980891719745223,144.269,134.823,-0.05479117833821237,-5.479117833821237,-0.05473644784428329,1,0
55,"(41.412338, 2.140041)","(41.411604076046075, 2.1415161230541937)",14.9,151.5,10.167785234899329,134.823,128.927,-0.03891746596534654,-3.8917465965346536,-0.03889783606955333,0,0
56,"(41.411604076046075, 2.1415161230541937)","(41.411364980366116, 2.1439734013239478)",18.7,207.4,11.090909090909092,128.927,118.791,-0.04887175307094534,-4.887175307094534,-0.04883289951791556,1,0
57,"(41.411364980366116, 2.1439734013239478)","(41.410807, 2.145629)",72.3,488.7,6.759336099585062,118.791,110.182,-0.017616126784669468,-1.7616126784669468,-0.017614304865214755,1,0
58,"(41.410807, 2.145629)","(41.409688, 2.146296)",61.5,384.5,6.252032520325203,110.182,102.705,-0.01944602698436484,-1.9446026984364841,-0.01944357638184145,0,0
59,"(41.409688, 2.146296)","(41.408629433649295, 2.147060765840093)",12.6,136.3,10.817460317460318,102.705,-32767.0,-241.15702953044752,-24115.70295304475,-1.5666496748380105,0,0
60,"(41.408629433649295, 2.147060765840093)","(41.407665, 2.148066)",12.2,135.8,11.131147540983608,-32767.0,90.706,241.95660553203237,24195.660553203237,1.5666633778140706,1,0
61,"(41.407665, 2.148066)","(41.406118099836135, 2.1498361637899537)",37.4,227.4,6.080213903743316,90.706,81.031,-0.04254618756269926,-4.2546187562699265,-0.042520543350647325,0,0
62,"(41.406118099836135, 2.1498361637899537)","(41.40285285265287, 2.1501216832062946)",67.8,393.2,5.799410029498525,81.031,70.046,-0.02793743797139258,-2.793743797139258,-0.027930172979073558,1,0
63,"(41.40285285265287, 2.1501216832062946)","(41.40139597725638, 2.1511961787650735)",34.2,186.0,5.438596491228069,70.046,64.924,-0.02753760225029402,-2.753760225029402,-0.02753064464840182,1,0
64,"(41.40139597725638, 2.1511961787650735)","(41.39920267185587, 2.152383111876523)",69.8,281.8,4.037249283667622,64.924,59.442,-0.01945352114372172,-1.945352114372172,-0.019451067707276993,1,0
65,"(41.39920267185587, 2.152383111876523)","(41.398473, 2.153243)",21.6,108.0,5.0,59.442,57.095,-0.02173148261176215,-2.173148261176215,-0.021728062630077878,1,0
66,"(41.398473, 2.153243)","(41.39642104092449, 2.155036245532214)",24.8,275.1,11.092741935483872,57.095,49.378,-0.028051628021273513,-2.8051628021273514,-0.028044273608865886,0,0
67,"(41.39642104092449, 2.155036245532214)","(41.395562, 2.155664)",18.3,111.8,6.109289617486338,49.378,47.48,-0.016976733540379724,-1.6976733540379725,-0.016975102870496934,1,0
68,"(41.395562, 2.155664)","(41.39673660914659, 2.160649044140958)",70.5,442.2,6.272340425531914,47.48,43.68,-0.008593394927771477,-0.8593394927771477,-0.008593183406612828,0,0
69,"(41.39673660914659, 2.160649044140958)","(41.396715, 2.161842)",22.8,119.5,5.241228070175438,43.68,41.965,-0.014351465712032557,-1.4351465712032556,-0.014350480535964261,1,0
70,"(41.396715, 2.161842)","(41.39454777670728, 2.1646094433145384)",32.6,333.8,10.23926380368098,41.965,33.606,-0.02504194475634502,-2.504194475634502,-0.02503671213221326,0,0
71,"(41.39454777670728, 2.1646094433145384)","(41.39275108915127, 2.1669888016324546)",29.0,281.6,9.710344827586209,33.606,27.695,-0.02099076455289667,-2.099076455289667,-0.020987682438707186,1,0
72,"(41.39275108915127, 2.1669888016324546)","(41.39094627035072, 2.1693742011485817)",36.3,282.7,7.787878787878788,27.695,22.41,-0.0186947288553665,-1.86947288553665,-0.018692551420360796,1,0
73,"(41.39094627035072, 2.1693742011485817)","(41.38855048889515, 2.1725618024230684)",56.2,376.5,6.699288256227757,22.41,16.813,-0.0148658701781416,-1.48658701781416,-0.014864775233475867,1,0
74,"(41.38855048889515, 2.1725618024230684)","(41.38709220740043, 2.174463453303189)",54.4,226.8,4.169117647058824,16.813,9.649,-0.03158729963622185,-3.1587299636221853,-0.03157680043254656,1,0
75,"(41.38709220740043, 2.174463453303189)","(41.38496337674673, 2.177278030641903)",65.4,333.8,5.103975535168195,9.649,8.243,-0.004212103467133318,-0.4212103467133318,-0.00421207855727746,1,0
76,"(41.38496337674673, 2.177278030641903)","(41.38244925304334, 2.180610151270515)",90.3,394.3,4.36655592469546,8.243,6.922,-0.003350241184839282,-0.33502411848392816,-0.003350228650425136,1,0
77,"(41.38244925304334, 2.180610151270515)","(41.38095459456702, 2.1828311377648384)",63.8,251.2,3.93730407523511,6.922,3.847,-0.01224124222804027,-1.224124222804027,-0.01224063084107389,1,0
78,"(41.38095459456702, 2.1828311377648384)","(41.376597392981424, 2.1829339103385763)",77.9,541.1,6.946084724005135,3.847,2.42,-0.0026372201207868935,-0.26372201207868934,-0.0026372140069186585,1,0
79,"(41.376597392981424, 2.1829339103385763)","(41.377039776795165, 2.1835024659134383)",9.6,66.6,6.9375,2.42,3.324,0.013573570652409002,1.3573570652409002,0.013572737138093188,1,0
