,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
27,"(41.3961007519702, 2.177304457347607)","(41.39861051770448, 2.1806494981966176)",44.4,394.6,8.887387387387388,17.563,15.546,-0.0051115058245419604,-0.5111505824541961,-0.005111461308297654,1,0
28,"(41.39861051770448, 2.1806494981966176)","(41.40038901825531, 2.183266755000235)",50.1,313.1,6.249500998003993,15.546,12.222,-0.010616414579710081,-1.061641457971008,-0.010616015754147263,1,0
29,"(41.40038901825531, 2.183266755000235)","(41.401592, 2.184821)",22.427,186.0,8.293574709056049,12.222,10.002,-0.011935485306606498,-1.1935485306606497,-0.011934918595304107,1,0
30,"(41.401592, 2.184821)","(41.402576, 2.18538)",14.76,123.0,8.333333333333334,10.002,15.867,0.04768292496844036,4.768292496844036,0.04764683591397784,0,0
31,"(41.402576, 2.18538)","(41.404037, 2.187415)",28.819,240.0,8.327839272702038,15.867,14.609,-0.005241664250691732,-0.5241664250691732,-0.005241616246497569,0,0
32,"(41.404037, 2.187415)","(41.40429840617404, 2.1884426854972667)",18.871,114.0,6.041015314503737,14.609,12.046,-0.02248246209663257,-2.2482462096632574,-0.022478675241675846,0,0
33,"(41.40429840617404, 2.1884426854972667)","(41.404972, 2.18936)",13.075,108.0,8.260038240917783,12.046,9.81,-0.020703695438526296,-2.0703695438526295,-0.020700738034350255,1,0
34,"(41.404972, 2.18936)","(41.40615434361912, 2.190894864514411)",66.15,183.0,2.766439909297052,9.81,8.915,-0.004890712883954491,-0.4890712883954491,-0.004890673890742061,0,0
35,"(41.40615434361912, 2.190894864514411)","(41.40904545957009, 2.1947615156026297)",51.4,455.8,8.867704280155642,8.915,9.227,0.0006845113529140042,0.06845113529140041,0.0006845112460034478,1,0
36,"(41.40904545957009, 2.1947615156026297)","(41.4110848905086, 2.1974280704599045)",48.2,317.9,6.595435684647302,9.227,9.521,0.0009248180935389593,0.09248180935389594,0.0009248178298769995,1,0
37,"(41.4110848905086, 2.1974280704599045)","(41.41366885211998, 2.200884159115188)",60.5,407.0,6.7272727272727275,9.521,9.476,-0.00011056529801952165,-0.011056529801952165,-0.00011056529756897967,1,0
38,"(41.41366885211998, 2.200884159115188)","(41.41580560138416, 2.203737399199343)",31.1,336.6,10.82315112540193,9.476,9.589,0.00033570979226577583,0.033570979226577584,0.0003357097796541597,1,0
39,"(41.41580560138416, 2.203737399199343)","(41.417631160905444, 2.2061846204210602)",27.6,290.4,10.521739130434781,9.589,10.102,0.0017665306070290979,0.1766530607029098,0.0017665287694695088,1,0
40,"(41.417631160905444, 2.2061846204210602)","(41.420480664576914, 2.2077038147973034)",45.4,455.1,10.024229074889869,10.102,8.562,-0.003383871592733525,-0.3383871592733525,-0.0033838586770502865,1,0
41,"(41.420480664576914, 2.2077038147973034)","(41.42229356356637, 2.210390544298287)",108.7,552.1,5.079116835326587,8.562,8.944,0.0006919035853693567,0.06919035853693567,0.0006919034749575889,1,1
42,"(41.42229356356637, 2.210390544298287)","(41.42029683236457, 2.2091456252660233)",59.8,417.2,6.976588628762542,8.944,10.296,0.0032406502464930828,0.32406502464930825,0.0032406389023291655,1,0
43,"(41.42029683236457, 2.2091456252660233)","(41.418658448071874, 2.2069657000101857)",32.2,257.4,7.993788819875775,10.296,10.173,-0.0004778523359913741,-0.04778523359913741,-0.0004778522996199902,1,0
44,"(41.418658448071874, 2.2069657000101857)","(41.417054, 2.204866)",16.348,249.0,15.23122094445804,10.173,9.707,-0.001871488180505224,-0.1871488180505224,-0.0018714859955673213,1,0
45,"(41.417054, 2.204866)","(41.415950614939035, 2.203392094636824)",10.931,173.0,15.826548348732963,9.707,9.425,-0.0016300554220387011,-0.16300554220387012,-0.0016300539783114137,0,0
46,"(41.415950614939035, 2.203392094636824)","(41.414547, 2.201497)",22.9,222.2,9.703056768558952,9.425,9.527,0.0004590469689974369,0.04590469689974369,0.0004590469367533515,1,0
47,"(41.414547, 2.201497)","(41.413904845263474, 2.2006175507699233)",10.6,103.0,9.716981132075473,9.527,9.386,-0.001368939297870525,-0.1368939297870525,-0.0013689384427431105,0,0
48,"(41.413904845263474, 2.2006175507699233)","(41.41167723708248, 2.1976434338842314)",35.0,351.3,10.037142857142857,9.386,9.429,0.00012240313479203361,0.012240313479203362,0.00012240313418073086,1,0
49,"(41.41167723708248, 2.1976434338842314)","(41.409604807465435, 2.194868776594674)",34.1,326.8,9.583577712609971,9.429,9.493,0.00019583883017046215,0.019583883017046215,0.00019583882766680328,1,0
50,"(41.409604807465435, 2.194868776594674)","(41.408557, 2.193438)",42.0,168.0,4.0,9.493,4.918,-0.02723214172181629,-2.723214172181629,-0.02722541302501209,1,0
51,"(41.408557, 2.193438)","(41.407752, 2.192409)",31.0,124.0,4.0,4.918,6.215,0.010459676865608461,1.045967686560846,0.010459295444220647,0,0
52,"(41.407752, 2.192409)","(41.4060855908908, 2.1906932014247404)",62.0,247.0,3.98,6.215,9.302,0.012497975276066707,1.2497975276066708,0.012497324611690851,0,0
53,"(41.4060855908908, 2.1906932014247404)","(41.405254, 2.1891)",59.0,173.0,2.93220339,9.302,9.476,0.0010057791120055093,0.10057791120055093,0.0010057787728598073,1,0
54,"(41.405254, 2.1891)","(41.404151, 2.187577)",60.0,177.0,2.95,9.476,13.603,0.023316383361816406,2.3316383361816406,0.023312159393271095,0,0
55,"(41.404151, 2.187577)","(41.40362832319659, 2.186434169726906)",34.0,111.0,3.26470588,13.603,15.326,0.015522527265119122,1.5522527265119122,0.015521280733612535,0,0
56,"(41.40362832319659, 2.186434169726906)","(41.402423, 2.185287)",51.0,166.0,3.35490196,15.326,15.083,-0.001463855605527579,-0.1463855605527579,-0.001463854559909925,1,0
57,"(41.402423, 2.185287)","(41.400555953839586, 2.182694553676593)",93.0,302.0,3.24731183,15.083,13.092,-0.006592715812834683,-0.6592715812834683,-0.006592620300274609,0,0
58,"(41.400555953839586, 2.182694553676593)","(41.39873892760221, 2.180295398546257)",42.096,301.0,7.150323071075637,13.092,15.764,0.008877076183838702,0.8877076183838702,0.008876843016318976,1,0
59,"(41.39873892760221, 2.180295398546257)","(41.396190517010055, 2.176897936515442)",48.283,401.0,8.305200588198744,15.764,17.617,0.004620949229100101,0.4620949229100101,0.004620916338880597,1,0
60,"(41.396190517010055, 2.176897936515442)","(41.395254, 2.175051)",25.698,196.0,7.627052688925208,17.617,19.809,0.011183670588902064,1.1183670588902064,0.011183204359932544,1,0
61,"(41.395254, 2.175051)","(41.3937615944896, 2.173665520500619)",27.967,215.0,7.687631851825366,19.809,19.114,-0.0032325567201126454,-0.32325567201126454,-0.0032325454607324464,0,0
62,"(41.3937615944896, 2.173665520500619)","(41.3919370694665, 2.1712363131296697)",34.451,286.0,8.301645815796348,19.114,20.846,0.00605594528304947,0.605594528304947,0.006055871251810692,1,0
63,"(41.3919370694665, 2.1712363131296697)","(41.39029536168582, 2.1690549291018546)",35.424,256.0,7.226738934056008,20.846,22.309,0.005714841187000275,0.5714841187000275,0.0057147789737726365,1,0
64,"(41.39029536168582, 2.1690549291018546)","(41.387853637984, 2.165804450110879)",74.147,383.0,5.1654146492777855,22.309,22.777,0.0012219331905673752,0.12219331905673751,0.0012219325824033306,1,0
65,"(41.387853637984, 2.165804450110879)","(41.38590662761268, 2.163309821110431)",58.541,302.0,5.158777608855332,22.777,21.664,-0.00368543334354628,-0.368543334354628,-0.003685416657982388,1,0
66,"(41.38590662761268, 2.163309821110431)","(41.38425014553903, 2.160998552904154)",48.296,267.0,5.5284081497432505,21.664,19.975,-0.0063258396105819875,-0.6325839610581987,-0.00632575523382153,1,0
67,"(41.38425014553903, 2.160998552904154)","(41.38269445522757, 2.158922211950379)",44.311,245.0,5.529101126131209,19.975,18.48,-0.006102044241768973,-0.6102044241768972,-0.006101968507035889,1,0
68,"(41.38269445522757, 2.158922211950379)","(41.380119777428426, 2.155512400459925)",72.306,401.0,5.545874477913313,18.48,18.293,-0.0004663348495217036,-0.04663348495217036,-0.0004663348157173758,1,0
69,"(41.380119777428426, 2.155512400459925)","(41.37741693527575, 2.151918826470393)",51.526,428.0,8.30648604587975,18.293,22.053,0.008785047263742607,0.8785047263742607,0.008784821272847436,1,0
70,"(41.37741693527575, 2.151918826470393)","(41.375691290003196, 2.149620657381958)",48.891,271.0,5.542942463848152,22.053,26.425,0.016132840371219873,1.6132840371219874,0.016131440966151257,1,0
71,"(41.375691290003196, 2.149620657381958)","(41.374394548946846, 2.1479758438602965)",24.413,220.0,9.01159218449187,26.425,24.401,-0.009200000762939453,-0.9200000762939453,-0.00919974121338905,1,0
72,"(41.374394548946846, 2.1479758438602965)","(41.373532, 2.14705)",19.1,122.8,6.429319371727748,24.401,-32767.0,-267.0309637113192,-26703.09637113192,-1.5670514602392656,1,0
73,"(41.373532, 2.14705)","(41.372819, 2.146195)",17.3,109.5,6.329479768786127,-32767.0,21.856,299.4416024543379,29944.160245433788,1.5674567898892073,0,0
74,"(41.372819, 2.146195)","(41.37199313391623, 2.1449504113704903)",46.4,160.0,3.4482758620689657,21.856,19.522,-0.014587509632110595,-1.4587509632110596,-0.014586475045703609,0,0
75,"(41.37199313391623, 2.1449504113704903)","(41.371068, 2.14387)",36.3,145.5,4.008264462809918,19.522,18.562,-0.006597931852045748,-0.6597931852045748,-0.0065978361126067114,1,0
76,"(41.371068, 2.14387)","(41.37023193516887, 2.1426170831367672)",28.0,153.2,5.471428571428571,18.562,17.012,-0.010117500942618667,-1.0117500942618667,-0.010117155741786997,0,0
77,"(41.37023193516887, 2.1426170831367672)","(41.36956, 2.141864)",28.3,108.8,3.8445229681978796,17.012,16.117,-0.008226089617785285,-0.8226089617785285,-0.008225904076131796,1,0
78,"(41.36956, 2.141864)","(41.368295655555336, 2.1400169835830045)",35.8,224.9,6.282122905027934,16.117,12.657,-0.015384619794670026,-1.5384619794670027,-0.01538340618960624,0,0
79,"(41.368295655555336, 2.1400169835830045)","(41.365825981577444, 2.1365596202150825)",100.1,398.4,3.98001998001998,12.657,11.716,-0.0023619477528644853,-0.23619477528644853,-0.0023619433606033606,1,0
80,"(41.365825981577444, 2.1365596202150825)","(41.365115, 2.135657)",11.2,109.0,9.732142857142858,11.716,11.553,-0.0014954050746532755,-0.14954050746532754,-0.0014954039599617156,1,0
81,"(41.365115, 2.135657)","(41.36380946831462, 2.133837487585607)",42.2,230.6,5.464454976303317,11.553,9.9,-0.007168260327857779,-0.716826032785778,-0.007168137553784861,0,0
82,"(41.36380946831462, 2.133837487585607)","(41.36190316608004, 2.1313020288624918)",40.6,299.6,7.379310344827586,9.9,7.873,-0.0067656858263410455,-0.6765685826341046,-0.006765582597203635,1,0
83,"(41.36190316608004, 2.1313020288624918)","(41.35976560575591, 2.1284634828526645)",41.4,335.6,8.106280193236715,7.873,6.627,-0.003712754141588177,-0.3712754141588177,-0.003712737082189175,1,0
84,"(41.35976560575591, 2.1284634828526645)","(41.35835312968156, 2.126576673159588)",35.0,226.9,6.482857142857143,6.627,6.378,-0.0010974000549988895,-0.10974000549988895,-0.0010973996144710448,1,0
85,"(41.35835312968156, 2.126576673159588)","(41.35653523091312, 2.1241573422485587)",42.9,303.8,7.081585081585082,6.378,6.976,0.0019684004265670325,0.19684004265670324,0.0019683978843180214,1,0
86,"(41.35653523091312, 2.1241573422485587)","(41.35497089710384, 2.1220772151122094)",22.2,245.6,11.063063063063064,6.976,7.211,0.0009568409345049035,0.09568409345049035,0.0009568406424948887,1,0
87,"(41.35497089710384, 2.1220772151122094)","(41.3531279267824, 2.1196322626942123)",72.5,294.3,4.059310344827586,7.211,7.192,-6.45601542839338e-05,-0.0064560154283933805,-6.456015419423794e-05,1,0
